SGA_ID,Predicted_Type_spiral,Predicted_Type_elliptical,Predicted_Type_irregular,Predicted_Type_lenticular,Predicted_Type
1195808.0,Spiral,Other,Other,Other,Spiral
1195585.0,Spiral,Other,Other,Other,Spiral
1195571.0,Spiral,Other,Other,Other,Spiral
1195262.0,Other,Other,Irregular,Other,Irregular
1195273.0,Spiral,Other,Other,Other,Spiral
1195280.0,Spiral,Other,Other,Other,Spiral
1195293.0,Other,Other,Irregular,Other,Irregular
1195295.0,Other,Other,Irregular,Other,Irregular
1196230.0,Spiral,Other,Other,Other,Spiral
1195303.0,Spiral,Other,Other,Other,Spiral
1195327.0,Other,Other,Irregular,Other,Irregular
1195351.0,Spiral,Other,Other,Other,Spiral
1195474.0,Other,Other,Irregular,Other,Irregular
1195514.0,Spiral,Other,Other,Other,Spiral
1195562.0,Other,Other,Irregular,Other,Irregular
1195318.0,Spiral,Other,Other,Other,Spiral
1195211.0,Spiral,Other,Other,Other,Spiral
1196240.0,Spiral,Other,Other,Other,Spiral
1196296.0,Spiral,Other,Other,Other,Spiral
1197279.0,Spiral,Other,Other,Other,Spiral
1197264.0,Other,Other,Irregular,Other,Irregular
1197258.0,Other,Other,Irregular,Other,Irregular
1197236.0,Spiral,Other,Other,Other,Spiral
1197201.0,Spiral,Other,Other,Other,Spiral
