# RA DEC
199.10625 12.53
199.11417 12.95278
199.13417 31.54417
199.12582 5.91056
199.13458 30.77389
199.13541 30.26583
199.13499 20.26694
199.13875 21.12278
199.1375 8.02667
199.14667 35.52555
199.14417 3.06556
199.15166 34.13861
199.14958 12.14167
199.15375 1.70361
199.17375 21.98083
199.17667 26.13722
199.17999 30.25333
199.18208 31.36917
199.185 33.60611
199.18083 2.28389
199.18707 8.78278
199.19749 26.20194
199.19292 7.70333
199.20583 18.86833
199.21208 30.14611
199.21584 31.62417
199.22 12.5475
199.24126 31.70667
199.24542 33.70889
199.2404 7.23083
199.25 34.09889
199.25 7.84806
199.2596 6.35639
199.27126 1.82444
199.27209 8.39972
199.28625 21.41278
199.285 9.675
199.28667 2.3375
199.30042 0.53667
199.31293 20.71583
199.31876 20.69694
199.31625 5.94806
199.31793 6.03694
199.32666 25.21695
199.32208 9.7625
199.32918 20.65361
199.33043 33.81611
199.37335 20.02333
199.37834 31.0875
199.375 4.05667
199.38335 20.59222
199.40292 35.47639
199.40376 33.63945
199.41542 29.64361
199.40875 5.21139
199.41875 29.96667
199.42584 21.50139
199.42584 32.65973
199.43292 26.47695
199.44 20.99333
199.44458 27.56778
199.46169 30.38472
199.4725 8.05472
199.47585 4.61083
199.47917 4.52417
199.48709 1.13194
199.49501 4.39889
199.50375 28.90361
199.52167 30.70167
199.52292 33.82528
199.52333 22.85528
199.53334 24.74111
199.54126 31.79444
199.53291 8.08139
199.53917 34.21278
199.53793 0.22139
199.55501 31.78639
199.565 28.75611
199.57959 28.1625
199.57501 6.32472
199.58167 13.89444
199.58542 8.09111
199.60001 20.36583
199.60085 32.84805
199.59834 3.96778
199.61043 31.46917
199.62001 25.21917
199.63126 19.37556
199.65208 14.05278
199.65042 4.63833
199.6575 4.46889
199.66208 8.00528
199.66417 8.69528
199.66667 1.91694
199.68918 20.31055
199.69333 27.73472
199.69749 12.39389
199.69876 13.61389
199.72417 10.41306
199.7325 33.54167
199.75125 33.5525
199.74583 7.80167
199.75209 27.89194
199.75833 14.79667
199.7625 32.89722
199.7825 23.36583
199.78291 27.80667
199.77708 4.94278
199.78749 28.50611
199.78416 9.40722
199.79333 8.59778
199.79541 7.43778
199.80251 20.46306
199.80959 15.89
199.81917 3.92667
199.8275 31.05222
199.83125 24.98139
199.83249 8.75889
199.845 30.36194
199.85249 31.06611
199.86125 14.57083
199.86084 7.47361
199.86624 27.75306
199.87833 15.975
199.87959 16.76056
199.89041 16.98806
199.89749 32.99222
199.90001 3.03417
199.91376 27.7075
199.91833 30.25611
199.91959 33.24722
199.91499 0.74028
199.9225 15.75472
199.92708 3.41972
199.93375 30.83139
199.93709 29.70528
199.93791 32.10278
199.94292 26.10083
199.94292 10.25083
199.96457 21.00444
199.96375 13.81028
199.97333 31.23195
199.97749 15.85139
199.99042 29.42694
199.99916 31.4275
199.99167 5.80944
200.00166 31.97445
200.00374 31.66389
200.01208 3.08056
200.01416 7.22083
200.02707 33.06916
200.03166 32.8625
200.035 33.09861
200.0325 15.39917
200.03749 29.93917
200.03874 20.34611
200.03708 0.72667
200.04582 1.23639
200.05833 26.12695
200.06291 30.90055
200.06458 30.98306
200.06458 27.60167
200.07124 31.46917
200.06583 2.62278
200.09375 31.51444
200.08708 4.71972
200.09665 19.98528
200.09084 6.33861
200.1075 14.52944
200.11375 28.12278
200.12042 31.96806
200.11792 4.445
200.12958 33.14667
200.13458 5.40944
200.14499 28.39222
200.14375 12.82389
200.14583 14.59444
200.14833 1.23222
200.1575 35.87722
200.15666 9.78944
200.16292 4.76861
200.17041 20.90167
200.17166 4.43333
200.19208 22.39278
200.1925 2.27
200.19916 13.64194
200.20625 31.37472
200.20749 35.8575
200.21542 31.61528
200.20833 5.39167
200.22874 35.69361
200.23209 32.18972
200.23459 33.76
200.23209 1.505
200.23332 10.25889
200.23666 14.15333
200.24666 34.93361
200.25125 35.78056
200.25168 31.00556
200.25876 28.96889
200.25708 33.06417
200.26709 26.13389
200.26834 2.28361
200.27667 24.14472
200.2825 27.91389
200.27876 8.17
200.29416 32.56139
200.30168 33.07806
200.30751 31.22111
200.31958 31.93
200.32251 35.92028
200.33 31.54694
200.33751 35.58139
200.3425 25.95167
200.34625 0.35056
200.35625 12.31889
200.35583 9.07194
200.36751 30.96194
200.36542 14.73139
200.37459 5.45333
200.37627 6.59667
200.38542 12.18056
200.39293 25.51694
200.38875 17.10722
200.39626 26.3075
200.3996 15.32083
200.41959 26.75083
200.42543 31.34528
200.42584 11.99333
200.43251 29.46361
200.4321 0.20889
200.43877 12.79861
200.44458 28.89194
200.44458 31.24222
200.45834 18.87667
200.47334 32.43611
200.47501 28.67111
200.47835 35.36472
200.48793 32.09972
200.48375 8.81889
200.48793 16.46445
200.49292 28.84972
200.49417 35.63277
200.49374 14.33556
200.50041 24.7275
200.50876 8.09805
200.50876 8.86556
200.52501 22.28833
200.52583 22.0225
200.5325 33.35889
200.53749 35.39833
200.53625 6.75028
200.54666 25.41528
200.55333 21.08222
200.5625 26.9175
200.56541 26.88472
200.5704 22.06472
200.56999 13.96583
200.58043 2.42194
200.58624 20.34139
200.59583 27.18278
200.59583 33.09528
200.59958 29.955
200.60042 23.49139
200.60916 35.21222
200.61334 21.435
200.62083 28.14667
200.61874 9.7175
200.62083 5.68139
200.62625 28.155
200.63126 2.12889
200.64084 0.315
200.65791 32.24722
200.66708 31.01722
200.66541 32.88889
200.67084 33.51639
200.67458 29.33861
200.6821 14.09305
200.68584 32.61
200.68584 17.66111
200.68542 1.14806
200.68791 2.16972
200.68918 7.80139
200.69583 33.45583
200.70334 27.5475
200.70876 19.69222
200.70834 31.31917
200.70125 3.78167
200.71875 31.83333
200.71501 27.39278
200.71875 35.16
200.71791 32.88334
200.71667 5.48889
200.73375 26.98472
200.73666 28.3175
200.73126 4.49
200.73584 14.84528
200.74666 25.24611
200.74126 5.4675
200.75291 23.305
200.75209 13.95111
200.76208 24.915
200.76791 27.10972
200.76834 33.05139
200.77124 26.85139
200.79791 5.82556
200.80959 16.39389
200.81876 21.31833
200.83208 13.18694
200.84 32.06805
200.84792 27.68222
200.85167 33.72167
200.85583 26.54333
200.85916 11.54694
200.86583 6.39556
200.87291 27.72278
200.88834 26.50639
200.88499 13.78306
200.89667 21.90917
200.90625 13.97305
200.91251 12.00944
200.91458 6.39889
200.92999 31.5775
200.93208 30.56389
200.92499 4.51722
200.93292 17.02972
200.93959 27.0875
200.93959 14.68333
200.93832 7.53306
200.955 21.07278
200.96375 8.61195
200.97083 13.73139
200.97624 31.02306
200.98459 30.925
200.99374 30.99028
200.98958 7.18222
201.00583 9.70611
201.01666 22.71667
201.03374 31.76694
201.03 29.20056
201.04208 25.17444
201.03542 5.25639
201.04459 19.68806
201.03958 10.56611
201.04082 9.65444
201.04416 8.61167
201.05084 34.14889
201.05084 15.59139
201.06416 25.36806
201.065 13.77556
201.06458 7.25972
201.07166 31.35945
201.07417 11.98917
201.075 14.64917
201.07709 6.77722
201.08708 35.91333
201.08708 32.84694
201.08957 32.32389
201.09833 9.73111
201.10333 17.09472
201.10873 30.97139
201.10582 13.81306
201.11624 13.94306
201.13873 29.0
201.1454 11.76444
201.14917 32.93444
201.14626 6.53
201.14833 6.81889
201.15083 1.57333
201.15041 8.77167
201.15166 4.87944
201.17831 29.05222
201.17291 5.86028
201.18457 19.16583
201.18457 32.545
201.18791 6.70389
201.19583 25.80417
201.19791 16.14889
201.20833 13.58333
201.20958 12.17972
201.20917 3.53
201.22292 28.8275
201.24167 26.42861
201.24707 26.55722
201.24458 6.31806
201.25209 18.71417
201.25417 12.41389
201.26959 26.91222
201.28127 25.8475
201.27835 15.84278
201.285 35.48389
201.28543 32.53472
201.28168 0.52833
201.29375 17.05333
201.29959 27.1775
201.30959 20.71028
201.30418 2.41778
201.3125 32.05889
201.315 29.42611
201.315 13.27167
201.31917 5.55
201.33043 29.49361
201.345 29.65611
201.34 7.90389
201.345 27.24972
201.37541 26.76
201.37376 16.17417
201.38 11.82389
201.38501 22.02333
201.40001 35.925
201.40167 30.74833
201.40875 31.93333
201.41959 33.68444
201.41542 11.545
201.42543 4.46
201.43417 33.13389
201.43709 34.485
201.44458 26.92306
201.44792 19.09556
201.45209 33.06222
201.45502 18.83583
201.45375 13.91583
201.45876 6.57861
201.47168 13.30361
201.47585 1.06139
201.49583 23.58333
201.48875 6.23278
201.49501 17.03806
201.52 21.86306
201.51666 13.73222
201.5325 21.93806
201.5325 26.48028
201.53625 26.76917
201.54459 35.93583
201.54208 14.17667
201.55251 27.12111
201.55833 31.34917
201.56541 34.93861
201.56833 19.21056
201.56792 33.59833
201.56708 14.25028
201.56792 2.46778
201.57709 17.75444
201.57666 13.82361
201.58 10.96889
201.58542 26.59333
201.58665 24.86806
201.58333 2.09972
201.58833 26.24111
201.5925 24.84278
201.59583 29.16944
201.60957 16.98861
201.61792 32.41167
201.62375 36.00945
201.62125 4.45667
201.63458 33.19333
201.63916 26.83639
201.64626 19.87917
201.64626 30.69333
201.64334 2.17278
201.64751 6.28028
201.65791 32.75528
201.66251 19.55167
201.65918 5.76222
201.66667 19.94972
201.66125 2.32
201.66791 27.03861
201.68251 13.01583
201.68918 32.97778
201.6875 2.24611
201.69041 16.48639
201.69876 30.97111
201.69749 10.54833
201.71542 26.60028
201.71625 4.67833
201.73167 32.19611
201.7325 28.56222
201.74458 26.23195
201.75 32.54111
201.76416 30.98806
201.75958 10.05611
201.76625 2.84389
201.76749 5.40639
201.77875 26.16639
201.78125 28.26722
201.80084 26.51611
201.81999 19.81778
201.82208 32.04028
201.8275 31.78639
201.82126 5.63694
201.83041 35.57195
201.83417 19.54833
201.83542 21.03222
201.85333 8.96944
201.86292 11.87444
201.87207 19.34083
201.88124 20.88222
201.88292 27.60611
201.88791 11.72389
201.89999 15.18444
201.92125 26.06695
201.91624 0.68944
201.92584 20.97222
201.94374 17.78194
201.96042 22.58472
201.97874 18.2525
201.98625 23.59556
201.99333 30.22306
202.00833 33.59972
202.01123 34.31361
202.02124 21.60611
202.01666 6.26889
202.02415 21.90222
202.02916 30.81333
202.0325 8.15306
202.04999 2.2825
202.05374 16.09611
202.05833 32.02583
202.05875 28.67361
202.05499 0.90111
202.06708 26.45472
202.0704 30.13778
202.06583 2.98778
202.0775 34.16167
202.08041 30.01917
202.08041 20.85722
202.08417 13.245
202.09248 31.01056
202.09207 12.76583
202.10249 20.99
202.10666 30.81611
202.11458 12.00389
202.12166 -0.10583
202.12958 13.09861
202.13708 26.40611
202.13499 12.06167
202.14581 33.14417
202.1525 32.07195
202.15958 33.6
202.16541 12.715
202.18748 18.35389
202.19292 10.95306
202.20374 28.86972
202.19833 1.20889
202.20457 10.38278
202.21999 11.75278
202.22333 11.07778
202.22374 6.12583
202.23373 25.44472
202.22792 10.03944
202.235 32.87416
202.26459 4.83722
202.27542 12.22889
202.27792 6.52889
202.3 12.7475
202.31209 12.6975
202.31876 0.72194
202.32875 17.05305
202.33125 11.32056
202.33376 16.62333
202.34541 28.9475
202.33917 4.19222
202.34377 9.06167
202.35709 11.00417
202.35875 0.90833
202.3725 33.82778
202.38335 32.57639
202.38293 11.74389
202.38875 11.70306
202.3925 13.01167
202.39792 26.41028
202.39542 14.94056
202.40541 34.59444
202.40709 26.42361
202.40918 25.79389
202.40334 4.47667
202.42293 31.98667
202.42207 32.21611
202.41792 10.62
202.43542 12.20139
202.43542 9.93611
202.43709 17.00222
202.43584 10.03556
202.44542 26.02333
202.45251 31.1325
202.45293 31.31083
202.45416 16.74806
202.46875 22.82
202.46834 33.02278
202.48042 25.57
202.47542 11.35083
202.47749 11.06444
202.4825 10.05111
202.48416 1.55306
202.49333 31.00556
202.49834 0.30806
202.51083 12.17528
202.51375 13.41972
202.53459 21.32389
202.54375 32.28722
202.54375 26.65472
202.54749 21.50805
202.55542 21.61667
202.55751 16.65528
202.55875 -0.02639
202.56041 12.84583
202.56625 11.55917
202.56917 7.48833
202.57625 31.33167
202.57875 30.95472
202.57957 32.51389
202.58875 29.9075
202.5975 12.49472
202.61208 30.03305
202.61249 31.61972
202.62042 31.36583
202.63417 26.51361
202.65375 31.27889
202.65208 34.91056
202.65874 35.33194
202.66 28.91583
202.66458 24.36778
202.66458 16.83306
202.66626 11.595
202.67125 33.83916
202.66875 18.13305
202.68124 29.79583
202.68375 32.29222
202.6875 26.52194
202.6875 32.75945
202.69209 30.97833
202.69292 3.64222
202.70792 11.07778
202.72124 12.10778
202.74625 19.43944
202.74458 12.60028
202.74583 11.49278
202.75583 30.98028
202.76457 11.04361
202.78374 24.415
202.78999 27.31778
202.79041 32.78556
202.8125 24.09333
202.8125 32.74167
202.82291 29.36944
202.82625 16.16778
202.83041 26.29139
202.84084 10.72889
202.84958 25.61944
202.84915 32.52278
202.84624 1.98806
202.87375 16.16861
202.88042 33.54445
202.88832 34.25389
202.89125 25.61667
202.88959 2.18556
202.90625 33.7425
202.91708 1.80361
202.92416 12.6225
202.92584 14.22972
202.93457 34.41584
202.93875 31.19417
202.93375 14.25917
202.94083 25.13389
202.94666 9.59444
202.95876 25.44472
202.97041 20.00389
202.96957 14.13222
202.98332 24.10333
202.97916 11.81306
202.98708 31.03555
202.9825 6.03139
202.99208 27.02639
203.01001 0.51944
203.01625 13.15611
203.02126 5.5425
203.03751 14.43639
203.04875 28.3975
203.05418 26.20306
203.05168 6.14722
203.05708 13.89083
203.0625 25.89917
203.0675 26.25861
203.06459 10.41306
203.06375 4.28083
203.07375 25.97361
203.0771 11.20278
203.07918 10.45389
203.08459 35.31972
203.09126 1.5675
203.10292 17.38528
203.10793 26.93389
203.10875 7.30083
203.11002 10.0875
203.12042 25.91611
203.12167 12.81639
203.12126 3.60222
203.12291 3.06444
203.13458 25.11417
203.13542 33.72889
203.13084 1.85306
203.13 4.805
203.1396 33.56639
203.14043 13.94389
203.145 18.19111
203.15875 35.3675
203.16125 0.87833
203.17084 32.0025
203.18918 30.63222
203.19167 23.14889
203.19626 27.64889
203.20168 10.13444
203.21124 30.36806
203.20625 7.17528
203.21169 9.99778
203.22958 9.52
203.2375 33.22833
203.23459 16.64167
203.23625 7.27972
203.24168 4.95056
203.25667 18.39778
203.26083 32.29417
203.26416 11.07444
203.26666 4.44833
203.2775 14.19806
203.28876 34.5475
203.3 35.52778
203.30374 32.67083
203.30667 26.17167
203.31 32.93361
203.30624 5.76528
203.31168 17.12111
203.31168 10.28222
203.31126 6.48556
203.31708 33.11417
203.31917 8.06556
203.32458 34.52611
203.33084 11.11556
203.33125 8.78389
203.33333 11.27861
203.33792 9.52278
203.3371 3.92333
203.34666 33.20417
203.35625 33.52472
203.35126 6.34972
203.36043 33.86972
203.36792 33.06
203.37125 17.62306
203.36917 5.47944
203.37459 17.47222
203.38458 34.39278
203.38417 12.86722
203.3925 1.31472
203.40541 10.14583
203.40791 8.01917
203.43417 3.64778
203.43375 5.88306
203.44708 23.89333
203.44542 29.90583
203.45792 21.22833
203.45334 8.27667
203.46001 22.00389
203.45625 2.05722
203.46124 10.56083
203.46042 4.44556
203.4675 17.9075
203.48041 27.05361
203.48126 28.17389
203.48416 5.39694
203.49001 17.72222
203.49001 11.48556
203.48917 8.28944
203.49001 5.0975
203.51625 13.57972
203.515 4.75306
203.52124 1.75306
203.53168 0.73889
203.53833 5.60167
203.5425 13.16389
203.54459 13.27861
203.54416 10.60917
203.55374 31.89333
203.55751 23.65917
203.55708 33.94389
203.55833 27.00083
203.55875 32.68389
203.56625 25.16528
203.5675 31.42889
203.56999 23.38278
203.57249 25.45306
203.57208 18.32417
203.57584 31.30028
203.5704 10.64861
203.58084 5.5425
203.58708 27.2825
203.58792 10.56222
203.60376 24.5025
203.60001 17.10778
203.60417 8.84333
203.60957 27.4625
203.63042 35.25083
203.63 17.755
203.6375 36.04556
203.63499 5.93722
203.64958 33.62833
203.64417 4.90861
203.65207 28.16667
203.65125 8.70611
203.655 8.79083
203.66583 4.12972
203.67084 13.44111
203.67667 27.57389
203.67416 6.26972
203.67958 9.33389
203.68875 33.89944
203.68791 28.225
203.69 11.48333
203.70084 6.52139
203.71791 34.20222
203.72667 31.38944
203.72459 13.83556
203.73541 27.41194
203.73291 10.8625
203.73459 15.82472
203.74083 34.04417
203.74542 13.73972
203.7525 8.05028
203.76208 16.49389
203.76707 26.30028
203.77208 31.01361
203.77292 34.4725
203.77124 9.56361
203.7825 31.52389
203.78125 4.13778
203.78166 6.46722
203.785 14.7725
203.78833 32.80444
203.79208 32.66306
203.78833 8.1575
203.80167 21.19639
203.80208 28.53333
203.79625 7.48
203.80542 27.62972
203.81416 25.58694
203.81207 28.13722
203.82417 10.67639
203.83167 26.425
203.84125 26.91805
203.85208 1.41556
203.86 27.90306
203.86334 35.43583
203.8654 29.34861
203.86624 32.99639
203.86916 34.15195
203.8725 16.88556
203.87334 8.07306
203.8775 13.67861
203.89958 29.21417
203.90083 33.475
203.90166 33.39111
203.9025 33.44556
203.90916 25.87278
203.91251 27.09028
203.91042 13.32861
203.90958 7.54389
203.91292 1.55139
203.92123 23.93806
203.91292 6.19556
203.92499 19.3575
203.9225 33.35139
203.93498 33.87889
203.93457 27.41556
203.94292 35.97111
203.93625 11.00417
203.93916 8.96639
203.94833 13.41972
203.95168 17.02972
203.9579 18.765
203.96625 29.21445
203.96625 35.005
203.97 26.71389
203.98082 33.42667
203.9825 35.58972
203.97749 4.69528
203.98041 13.3475
203.9929 29.29194
203.9929 1.73639
203.99625 3.63917
203.99583 3.76694
204.00626 8.58528
204.00958 6.58806
204.01083 8.18333
204.0175 33.80361
204.02251 32.13583
204.03334 34.86472
204.03168 2.77611
204.03667 18.3175
204.04001 30.05194
204.03416 3.50917
204.04501 29.39361
204.04666 9.48667
204.05792 35.36417
204.05835 28.28389
204.05626 4.72583
204.06 10.47639
204.0625 9.26667
204.08 28.80333
204.08043 24.62611
204.09126 30.01694
204.09209 22.77306
204.09459 18.16111
204.10417 29.57445
204.10376 4.73139
204.10751 7.80417
204.11002 7.36806
204.12126 29.51361
204.12167 15.88806
204.1225 16.08778
204.12793 17.87389
204.13293 18.20389
204.13335 18.07167
204.14125 1.26889
204.14751 8.19806
204.15376 4.1875
204.16792 20.20167
204.17293 26.65167
204.16917 8.24389
204.17625 3.80694
204.17667 6.99528
204.18333 8.55111
204.1925 32.09333
204.19499 28.0975
204.19543 6.49611
204.2075 23.93417
204.20584 3.52028
204.21042 1.18083
204.22168 28.84806
204.22084 16.97639
204.22626 32.09333
204.22417 15.96472
204.22876 32.86222
204.22958 16.61222
204.24918 28.13056
204.25082 33.56667
204.24625 3.49083
204.25458 31.76889
204.24751 0.22944
204.25417 9.01444
204.25917 12.04306
204.27042 31.89333
204.26042 4.93833
204.26584 18.16472
204.26875 27.22972
204.27251 0.36556
204.28625 33.68361
204.29167 25.99111
204.30209 26.09222
204.30624 31.89639
204.30833 3.16278
204.31332 6.76889
204.31667 2.425
204.33501 19.2525
204.33043 2.74083
204.34792 33.13806
204.34833 27.41583
204.34459 2.32944
204.35208 6.51639
204.35291 4.85
204.3575 6.43139
204.36002 2.23306
204.36043 7.64167
204.37582 16.05722
204.37459 7.30083
204.38167 30.3675
204.37459 4.10139
204.38376 8.88444
204.3875 1.08361
204.38834 5.30639
204.40833 28.80472
204.4075 15.98306
204.41251 24.11111
204.41167 3.47806
204.42625 12.60778
204.43375 5.24806
204.44876 27.7875
204.45041 27.82639
204.44958 5.255
204.45958 7.02722
204.47708 23.80028
204.5 10.23944
204.51167 26.3375
204.52292 26.74417
204.52708 32.53889
204.52208 4.15139
204.54999 22.89305
204.55208 35.61
204.55167 18.38833
204.55084 15.86583
204.55916 32.81722
204.56209 21.7975
204.56125 4.55278
204.56291 6.46472
204.56999 11.23139
204.59709 1.04972
204.59666 6.88972
204.61041 33.12055
204.61874 28.88639
204.61708 2.36833
204.62625 30.99889
204.625 2.52944
204.62541 0.53667
204.62709 8.44611
204.63834 33.5
204.64708 27.40028
204.65166 14.655
204.66208 27.69778
204.66458 0.54333
204.66959 27.72556
204.67334 12.45583
204.68166 26.48195
204.67833 1.96333
204.68208 14.58111
204.69292 30.47806
204.68916 4.44833
204.69917 18.95806
204.7 33.79639
204.70584 2.86361
204.70834 17.08889
204.71167 8.11056
204.71707 32.37527
204.71625 10.67306
204.71916 14.74056
204.71707 4.12333
204.72792 22.74306
204.73041 27.57139
204.74792 24.96889
204.75 18.79639
204.75082 26.5025
204.75124 1.46972
204.76582 32.14556
204.77167 24.67333
